update_time,license,format,overall,groups,id
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20011
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20001
0,1,0,1,Wirtschaft und Arbeit,wochenmarkte-in-bremen2
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",zollamter-in-bremen1
0,1,0,1,"Gesundheit,Öffentliche Verwaltung, Haushalt und Steuern",behindertenverbande-in-bremen1
0,1,0,1,Wirtschaft und Arbeit,berufs-und-fachverbande-in-bremen1
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",deichverbande-in-bremen1
0,1,0,1,Wirtschaft und Arbeit,handelsverbande-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",jugendverbande-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",kulturverbande-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",musikverbande-in-bremen1
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",verbraucherinitiativen-in-bremen1
0,1,0,1,Wirtschaft und Arbeit,wirtschaftsverbande-in-bremen1
0,1,0,1,Wirtschaft und Arbeit,unternehmensverbande-in-bremen1
0,1,1,2,Politik und Wahlen,wahllokale-in-bremen1
0,1,0,1,Gesundheit,aids-beratungsstellen-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",sportvereine-in-bremen1
0,1,0,1,Soziales,obdachlosenhilfeneinrichtungen-in-bremen1
0,1,0,1,"Gesundheit,Soziales",pflegeberatungsstellen-in-bremen1
0,1,0,1,Gesetze und Justiz,rechtsberatungsstellen-in-bremen1
0,1,0,1,Bildung und Wissenschaft,privatschulen-in-bremen1
0,1,0,1,Gesundheit,rettungsdienste-in-bremen1
0,1,0,1,"Gesundheit,Soziales",soziale-hilfsdienste-in-bremen1
0,1,0,1,Soziales,sozialpadagogische-familienhilfen-einrichtungen-in-bremen1
0,1,0,1,Soziales,sozialverbande-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",schwimmbader-in-bremen1
0,1,0,1,"Gesundheit,Soziales",pflegeeinrichtungen-in-bremen1
0,1,0,1,"Bildung und Wissenschaft,Wirtschaft und Arbeit",forschungseinrichtungen-in-bremen1
0,1,0,1,Bildung und Wissenschaft,fort-und-weiterbildungseinrichtungen-in-bremen1
0,1,0,1,"Gesundheit,Soziales",mutter-kind-einrichtungen-in-bremen1
0,1,0,1,Gesundheit,hausnotruf-einrichtungen-in-bremen1
0,1,0,1,Gesundheit,madchennotruf-einrichtungen-in-bremen1
0,1,0,1,Gesundheit,tierarztnotdienste-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",volkskunde-einrichtungen-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",volkstanz-einrichtungen-und-vereine-in-bremen1
0,1,0,1,"Soziales,Öffentliche Verwaltung, Haushalt und Steuern",kinderheime-waisenhauser-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnen-im-alter-einrichtungen-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnen-fur-menschen-mit-behinderungen-einrichtungen-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnmobilstellplatze-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnungshilfeeinrichtungen-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnungsvermittlungen-in-bremen1
0,1,0,1,Bildung und Wissenschaft,akademien-einrichtungen-in-bremen1
0,1,0,1,Bevölkerung,ahnen-und-familienforschung-einrichtungen-in-bremen1
0,1,0,1,Umwelt und Klima,abwasser-einrichtungen-in-bremen1
0,1,0,1,Umwelt und Klima,entsorgungsbetriebe-in-bremen1
0,1,0,1,"Bildung und Wissenschaft,Öffentliche Verwaltung, Haushalt und Steuern",erwachsenenschulen-in-bremen1
0,1,0,1,"Bildung und Wissenschaft,Öffentliche Verwaltung, Haushalt und Steuern",forderzentren-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus,Öffentliche Verwaltung, Haushalt und Steuern",burgerhauser-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",sehenswurdigkeiten-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",denkmalpflegeeinrichtungen-in-bremen1
0,1,0,1,Umwelt und Klima,wasserrettungsdienste-in-bremen1
0,1,0,1,Gesundheit,tierheilpraktiker-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",tierheime-und-tierschutzvereine-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",parks-in-bremen1
0,1,0,1,Bildung und Wissenschaft,hochschulen-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",theater-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen,Kultur, Freizeit, Sport, Tourismus",parkhauser-in-bremen1
0,1,0,1,Gesundheit,apotheken-in-bremen1
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",abfall-und-recyclinghofe-in-bremen1
0,1,0.5,1.5,Bildung und Wissenschaft,schulen-in-bremen1
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2016-2017
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2016-ist-daten
0,1,0,1,Wirtschaft und Arbeit,wochenmarkte-in-bremen1
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2012-ist-daten
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2011-ist-daten
0,0,0.5,0.5,"Öffentliche Verwaltung, Haushalt und Steuern",zuwendungen-in-bremen-2014-2015
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2015-ist-daten
0,1,0,1,"Gesetze und Justiz,Öffentliche Verwaltung, Haushalt und Steuern",gesetzblatter-bremen-2016
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",themen-und-schlagworte-im-transparenzportal
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2014-ist-daten
0,0,0.5,0.5,"Öffentliche Verwaltung, Haushalt und Steuern",zuwendungen-in-bremen-2012-2013249ca
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",zugriffszahlen-downloads-unter-daten-bremen-de-20130acfe
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",zollamter-in-bremencc1a1
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2013-ist-datenaff98
0,1,1,2,"Öffentliche Verwaltung, Haushalt und Steuern",zugriffszahlen-des-schwarzen-bretts-unter-bremen-de-fur-20135cf5d
0,1,1,2,"Öffentliche Verwaltung, Haushalt und Steuern",zugriffszahlen-internetauftritt-seniorenlotse-bremen-de-2013e45af
0,1,1,2,"Öffentliche Verwaltung, Haushalt und Steuern",zugriffszahlen-landesportal-bremen-20136cc2d
0,1,1,2,"Öffentliche Verwaltung, Haushalt und Steuern",zugriffszahlen-internetauftritt-frauenseiten-bremen-de-20131a2a0
0,1,1,2,"Öffentliche Verwaltung, Haushalt und Steuern",zugriffszahlen-internetauftritt-bremen-de-201367005
